Store Name,Address,Timings,Phone Number,Latitude,Longitude
" Pizza Hut, Thodupuzha ","Building No 5/163 /A2, GF, Pulimootti, Thodupuzha, Idukki - 685608",Open until 11:00 PM,18002022022,9.90740801,76.710002
 PH Kottayam ,"Ground Floor, The Business Centre, Sasthri Road, Kottayam - 686001",Open until 11:00 PM,18002022022,9.5921077,76.5245295
 PH Valiakulam Changanaserry ,"Ground Floor, Ahalya Arcade, Karukachal Changanassery Rd, Valiakulam, Kottayam - 686104",Open until 11:00 PM,18002022022,9.461408578,76.55880954
 PH Kottaramattom Pala ,"MKP Square, Pala, Thulavila, Kottaramattom, Pala - 686575",Open until 11:00 PM,18002022022,9.708048959,76.67190871
 PH MC Road Ettumanoor ,"Shop No 1 & 2, Athan Arcade, MC Rd, Ettumanoor, Thellakom, Kottayam - 686630",Open until 11:00 PM,18002022022,9.65048155,76.55004687
 PH MC Road Muvattupuzha ,"Mullappilly Building, SH 1, MC Road, PO Jn, Thottumkalpeedika, Ernakulam - 686661",Open until 11:00 PM,18002022022,9.981522183,76.58002961
 PH Thiruvalla Kerala ,"Sy No 203/8/4, Gr Flr, Pothericans Bldg, Thiruvalla, Thiruvalla - 689101",Open until 11:00 PM,18002022022,9.386198957,76.57507054
" PizzaHut, Kollam ","Hotel VAIDYA Residency, Residency Road, Chinnakada, Kollam - 691001",Open until 11:00 PM,18002022022,8.888991,76.590656
 PH Pathanapuram Rd Adoor ,"Ground Floor, J & J Building, Kayamkulam Pathanapuram Rd, Pathanamthitta - 691523",Open until 11:00 PM,18002022022,9.152342983,76.73864312
 Pizza Hut MG Road ,"No TC 25/205/1 & 25/206/1, SHA Towers, MG Road, Pulimoodu Junction, Thiruvananthapuram - 695001",Open until 11:00 PM,18002022022,8.49440301,76.948061
 Pattom ,"TC 2/361 /1, Oban Square, Pattom, Thiruvananthapuram - 695004",Open until 11:00 PM,18002022022,8.52873401,76.933775
 Sasthamangalam ,"TC No 9/885,4 & 5, Nikunjam Harmony, Sasthamangalam, Thiruvananthapuram - 695010",Open until 11:00 PM,18002022022,8.51177101,76.9669901
 PH Sasthamangalam ,"Ground Floor, Jawahar Nagar, Sasthamangalam, Thiruvananthapuram - 695010",Open until 11:00 PM,18002022022,8.511794999,76.96793001
 PH Karamana Pappanamcode ,"CTO Colony, Pappanamcode, Thiruvananthapuram - 695018",Open until 11:00 PM,18002022022,8.469688187,76.98144029
 Chakkai ,"SF 25, 2nd Floor, Mall Of Travancore, Chakai Enchakkal Bypass Road, Chakkai, Thiruvananthapuram - 695024",Open until 11:00 PM,18002022022,8.48700101,76.9255901
 Pizza Hut Lulu Mall ,"Unit No 121, Lulu Mall, Akkulam, Anayara, Thiruvananthapuram - 695029",Open until 11:00 PM,18002022022,8.51479601,76.898065
 PH Kazhakkoottam Thiruvananthapuram ,"Anjali Arcade, Attinkuzhy, Arappuravilakam, Kazhakuttom, Thiruvananthapuram - 695582",Open until 11:00 PM,18002022022,8.550596166,76.87727785
 Saket Square ,"Upper Ground Floor 7 & 8, Rafael Tower, Saket Square, Indore - 452001",Open until 11:00 PM,18002022022,22.725083,75.893986
 Bhawarkua Main Rd ,"No UG 01, 1st Flr, Orange Business Park, No 1618/1/2 & 1618/1/3, Bhawarkua Main Rd, Indore - 452001",Open until 11:00 PM,18002022022,22.694714,75.866313
 PH Treasure Island Mall Indore ,"No F13, 13A & 11, Treasure Island Mall, Mahatma Gandhi Road, South Tukoganj, Indore - 452001",Open until 11:00 PM,18002022022,22.72170307,75.8786766
 PH Airport Road Indore ,"Plot No 623, Mahavir Kripa Avenue, Main Airport Road, Kalani Nagar, Indore - 452006",Open until 11:00 PM,18002022022,22.72447095,75.82541757
" PH Annapurna, Indore ","No 992, Ground Floor, Surya Bhawan, Ranjit Hanuman Road, Sudama Nagar, Indore - 452009",Open until 11:00 PM,18002022022,22.694501,75.829201
 Vijay Nagar ,"Anchor No 1, 2nd Floor, Malhar Mega Mall, AB Road, Vijay Nagar, Indore - 452010",Open until 11:00 PM,18002022022,22.7450583,75.8942559
" PH 78, Scheme ","Plot No 3, Ground Floor, Part 2, 78 Scheme, Vijay Nagar, Indore - 452010",Open until 11:00 PM,18002022022,22.76128575,75.88697523
 Nanakheda ,"G 26A, 27, 28, Gr Flr, Cosmos Mall, D/9 Dhanvantri Chikitsa Yojna, Nanakheda, Ujjain - 456010",Open until 11:00 PM,18002022022,23.1566738,75.7941735
 Pizza Hut DB CITY ,"T 14 & T 15, 3rd Floor, DB City Mall, Arera Hills, MP Nagar, Bhopal - 462011",Open until 11:00 PM,18002022022,23.2326101,77.4299301
 Indrapuri ,"Unit No 2B/1, Indrapuri, Bhopal - 462021",Open until 11:00 PM,18002022022,23.2507971,77.4630704
 Sector C ,"Plot No 6, Hoshangabad Road, Vidyanagar, Sector C, Bhopal - 462026",Open until 11:00 PM,18002022022,23.1927995,77.4489513
 Kolar Road ,"No 03, Mandakini Housing Society, Kolar Road, Bhopal - 462042",Open until 11:00 PM,18002022022,23.183624,77.417602
 Phool Bagh Lashkar ,"Gurudwara Gate, MLB Road, Phool Bagh Lashkar, Gwalior - 474001",Open until 11:00 PM,18002022022,26.2087029,78.1657604
 Race Course Road ,"Stall No 12 & 13, 3rd Floor, DB Mall, H No 12, WN 22, Zone 10, Race Course Road, Gwalior - 474002",Open until 11:00 PM,18002022022,26.2163303,78.185078
 Napier Town ,"No 361 & 361A, Russel Chowk, Anand Talkies Road, Napier Town, Jabalpur - 482001",Open until 11:00 PM,18002022022,23.1615251,79.9369363
 PH-Jabalpur ,"Plot No 635, Scheme No 5, Vijay Nagar, Laxmipur, Jabalpur - 482002",Open until 11:00 PM,18002022022,23.188351,79.9119401
 Murzban Road ,"17,SN 3/4/5, 15 to 18, Elphinstone House, CST Fort, Murzban Road, Mumbai - 400001",Open until 11:00 PM,18002022022,18.938369,72.833597
 PH Girgaon Chowpatty Mumbai ,"No 121 & 119, Mantri Building, Church Jn, Jagannath Shankar Seth Road, Girgaon, Mumbai - 400004",Open until 11:00 PM,18002022022,18.9562817,72.81452691
 PH Azad Nagar Colaba ,"Ground Floor, Kismet Building, Shahid Bhagat Singh Rd, Azad Nagar, Colaba, Mumbai - 400005",Open until 11:00 PM,18002022022,18.91465967,72.82433579
 PH Mumbai Lower Parel ,"2nd Floor, Palledium Mall, East Zone, Senapati Bapat Marg, Lower Parel, Mumbai - 400013",Open until 11:00 PM,18002022022,18.994915,72.82522677
 PH Kohinoor Square Dadar ,"1st Floor, Kohinoor Square, Shivaji Park, NC Kelkar Rd, RG Gadkari Chowk, Dadar West, Mumbai - 400028",Open until 11:00 PM,18002022022,19.024701,72.841243
 Bandra East ,"Gr Flr, Bandra Kurla Complex, BPCL Petrol bunk, Bandra East, Mumbai - 400051",Open until 11:00 PM,18002022022,19.069725,72.868317
 Mumbai ,"CST F/193, SV Road, TPS 3, Khar West, Mumbai - 400052",Open until 11:00 PM,18002022022,19.067291,72.837121
 Andheri West ,"Unit No 261, 2nd Floor, Infiniti Mall, New Link Road, Oshiwara, Andheri West, Mumbai - 400053",Open until 11:00 PM,18002022022,19.141179,72.830875
 Andheri West ,"Shop No 2A, 2nd Floor, Fun Republic Mall, Shah Ind Est, Veera Desai Rd, Andheri West, Mumbai - 400053",Open until 11:00 PM,18002022022,19.1348201,72.8327801
 PH Vile Parle West Mumbai ,"Suresh Colony, LIC Colony, Swami Vivekananda Rd, Vile Parle West, Mumbai - 400056",Open until 11:00 PM,18002022022,19.10056294,72.83954701
" T2, Mumbai Airport ","W5 3028, Level 3, Domestic Food Court, T2, Mumbai Airport, Mumbai - 400059",Open until 11:00 PM,18002022022,19.089536,72.863435
 PH Jeet Nagar Versova ,"Shop No 5 & 6, Mount See View, JP Rd, Jeet Nagar, Andheri West, Mumbai - 400061",Open until 11:00 PM,18002022022,19.13454336,72.81089757
 Malad West ,"Restaurant No 22, 2nd Flr, Inorbit Mall, Chincholi Bunder, New Link Rd, Malad West, Mumbai - 400062",Open until 11:00 PM,18002022022,19.1732755,72.8358344
 Goregaon East ,"UN 15,16,12 & 17,Gr Flr, The Hub Mall, Western Express Highway, Goregaon East, Mumbai - 400063",Open until 11:00 PM,18002022022,19.154881,72.856256
 PH Gokuldham Colony Goregaon ,"19/68, Krishna Mart, Krishna Vatika Marg, ONGC Colony, Gokuldham Colony, Goregaon, Mumbai - 400063",Open until 11:00 PM,18002022022,19.17519371,72.86788975
 Malad West ,"Shop No 9, Raj Infinia, Evershine Nagar, Malad West, Mumbai - 400064",Open until 11:00 PM,18002022022,19.1889542,72.8340637
 Malad West ,"Unit No 307, 3rd Floor, Infiniti Mall, Malad West, Mumbai - 400064",Open until 11:00 PM,18002022022,19.1849893,72.8342423
 Kandivali West ,"SN G3 & F2, Profit Centre, 120 Feet Rd, Borsapada, Mahaveer Nagar, Kandivali West, Mumbai - 400067",Open until 11:00 PM,18002022022,19.213901,72.8407201
 PH Sion West Mumbai ,"No 13/A1, New Sindhi Colony, Sion West, Mumbai - 400068",Open until 11:00 PM,18002022022,19.04139062,72.86078095
 PH Dahisar West Mumbai ,"Shop No 1 & 2, Sortee Somnath CHSL, New Link Rd, Kandarpada, Dahisar West, Mumbai - 400068",Open until 11:00 PM,18002022022,19.25806239,72.8536226
 Kurla West ,"F27/80, 1st Floor, Phoenix Market City, LBS Marg, Kurla West, Mumbai - 400070",Open until 11:00 PM,18002022022,19.086333,72.889881
" PH-Kstar Mall, Chembur ","Unit No 5 & 6, 3rd Floor, K Star Mall, Diamond Garden, Basant Garden, Chembur, Mumbai - 400071",Open until 11:00 PM,18002022022,19.0518684,72.9003546
 Powai ,"Unit No G3, Delphi Powai, Hiranandani Business Park, Powai, Mumbai - 400076",Open until 11:00 PM,18002022022,19.1202647,72.9088161
 Mulund West ,"3rd Floor, R Mall, LBS Marg, Kamgar Colony, Mulund West, Mumbai - 400080",Open until 11:00 PM,18002022022,19.183977,72.951601
 Ghatkopar West ,"Shop No T 28/29, 3rd Floor, R City Mall, LBS Marg, Ghatkopar West, Mumbai - 400086",Open until 11:00 PM,18002022022,19.0998124,72.9166852
 Ghatkopar West ,"F0003, 3rd Flr, Food Court, R City Mall, North Wing, LBS Road, Ghatkopar West, Mumbai - 400086",Open until 11:00 PM,18002022022,19.099701,72.916501
 Andheri East ,"Shop No 1, Ground Floor, Tandon Mall, Andheri Kurla Rd, Andheri East, Mumbai - 400093",Open until 11:00 PM,18002022022,19.1123555,72.8646645
 Vile Parle East ,"Chhatrapati Shivaji Domestic Airport, Western Suburbs, Vile Parle East, Mumbai - 400099",Open until 11:00 PM,18002022022,19.094012,72.85518002
 Kandivali East ,"3rd Flr, No 39, Growel Mall, Akurli Road, Kandivali East, Mumbai - 400101",Open until 11:00 PM,18002022022,19.202768,72.860156
 Kandivali East ,"SN 17, Thakur Cinema & Welfare Centre, Thakur Village, Kandivali East, Mumbai - 400101",Open until 11:00 PM,18002022022,19.2092399,72.872243
 PH SV Road Jogeshwari West ,"Shop No 1, Royal Garden Building, SV Rd, Saraswati Baug, Kevnipada, Jogeshwari West, Mumbai - 400102",Open until 11:00 PM,18002022022,19.13059442,72.84772826
 Vicino Mall Andheri West ,"SN 8 & 106, Ground Floor, Vicino Mall, Oshiwara, Andheri West, Mumbai - 400102",Open until 11:00 PM,18002022022,19.151405,72.834511
 Samata Nagar ,"2nd Floor, Korum Mall, Samata Nagar, Thane - 400601",Open until 11:00 PM,18002022022,19.202992,72.964977
 Thane West ,"Shop No 7 & 14, Cinewonder Mall, Kapurbavdi, Ghodbunder Road, Thane West, Thane - 400607",Open until 11:00 PM,18002022022,19.221326,72.977276
 Viviana Mall ,"2nd Floor, Food Court, Viviana Mall, Eastern Express Highway, Majiwada, Thane - 400607",Open until 11:00 PM,18002022022,19.2086348,72.9714252
 Patlipada ,"Shop No 101/102, The Walk, Hiranandani Estate Road, Patlipada, Thane - 400607",Open until 11:00 PM,18002022022,19.255795,72.983967
 Belapur Thane ,"Shop No 7 to 10, Royal Castle Building, Plot No M1, Belapur Thane, Navi Mumbai - 400614",Open until 11:00 PM,18002022022,19.012501,73.0365401
 Pizza Hut Florence Kasarvadavli ,"No 2 to 5, Florence Satguru Life Spaces, Kasarvadavali, Ghodbunder Road, Thane - 400615",Open until 11:00 PM,18002022022,19.2710701,72.9670201
 PH Ghansoli Navi Mumbai ,"Shop No 17 & 18, Sunberry, Plot No 26, Sector 8, Thane - 400701",Open until 11:00 PM,18002022022,19.117603,72.996395
" Vashi, Sector 28 ","PN 1A & 1B, Grnd Flr, Hotel Blue Diamond, Vashi, Sector 28, Navi Mumbai - 400705",Open until 11:00 PM,18002022022,19.09070556,73.00555556
 Vashi ,"2nd Floor, Inorbit Mall, Vashi, Sector 30A, Navi Mumbai - 400705",Open until 11:00 PM,18002022022,19.065429,73.001349
" Nerul, Sector 1 ","5, Ground Floor, Ahilya Gokul Patil Road, Nerul, Sector 1, Navi Mumbai - 400706",Open until 11:00 PM,18002022022,19.045975,73.024145
 PH Seawoods Mall Navi Mumbai ,"1, PN R, 2nd Flr, Seawoods Grand Central, Seawoods Station Rd, Nerul East, Sector 40, Navi Mumbai - 400706",Open until 11:00 PM,18002022022,19.02189409,73.01856386
 PH Bhayandar ,"Shop No 2 to 5, Roop Razat Plaza CHS, Bhayandar West, Thane - 401101",Open until 11:00 PM,18002022022,19.294565,72.847328
 Mira Bhayander Rd ,"No 14, 16 E Wing, Latif Park, Mira Bhayander Rd, Thane - 401107",Open until 11:00 PM,18002022022,19.2859743,72.86893621
 PH Delta Garden Mira Road ,"SN 9 & 10, Delta Green, C Wing, Mira gao, Siddhi Vinayak Nagar, Mira Bhayandar, Thane - 401107",Open until 11:00 PM,18002022022,19.268134,72.875728
 PH Koliwada Vasai West ,"Shop No 14 & 15, Emerald Building, Malonde, GG College Road, Vasai West, Vasai - 401201",Open until 11:00 PM,18002022022,19.34340637,72.80701122
 Palghar ,"Plot No 27, Vartak Arcade, Dewanman, Ambadi Road, Palghar, Thane - 401202",Open until 11:00 PM,18002022022,19.3876839,72.826369
 Mumbai ,"No TF17, 3rd Floor, The Capital Mall, VVMC, Nalasopara East, Virar - 401203",Open until 11:00 PM,18002022022,19.407421,72.822021
 Virar West ,"Ground Floor, DK Plaza, Vasai, Palghar, Virar West, Virar - 401303",Open until 11:00 PM,18002022022,19.465962,72.805946
 PH Virar East Virar ,"Vidya Sadan Society, Nana Nani Park, Manvelpada Road, Virar, Virar - 401305",Open until 11:00 PM,18002022022,19.4480909,72.818055
 Boisar ,"Shop No 9 to 11, Gr Flr, Prestige Apt, Yashwant Srushti, Palghar Road, Boisar, Palghar - 401501",Open until 11:00 PM,18002022022,19.7934701,72.7588501
 New Panvel East ,"Shop No 1 to 5, Priya Apt, Sector 4, New Panvel East, Panvel - 410206",Open until 11:00 PM,18002022022,19.00310097,73.11710861
 PH Kamothe Navi Mumbai ,"Shop No 9 & 10, Tharwani Residency, Kamothe, Sion Panvel Expy, Panvel, Sec 6A, Panvel - 410206",Open until 11:00 PM,18002022022,19.025994,73.094494
 PH ORION MALL ,"No K05, 2nd Flr, Food Court, Orion Mall, Panvel, Panvel - 410206",Open until 11:00 PM,18002022022,18.992801,73.11613167
 KHARGHAR ,"S No 9 & 10, Ground Floor, Sai Miracle, Plot No 16/17/19, Kharghar, Sector 35E, Navi Mumbai - 410210",Open until 11:00 PM,18002022022,19.071051,73.078261
" Kharghar, Sector 7 ","Shop No 20 to 22, Shanti CHS, Kharghar, Sector 7, Navi Mumbai - 410210",Open until 11:00 PM,18002022022,19.035413,73.063415
 Moledina Rd ,"No 231, SGS Mall Camp, Moledina Rd, Pune - 411001",Open until 11:00 PM,18002022022,18.5193101,73.877466
 Sapphire Foods India Ltd ,"No 1, Plot No 47A & 1077, HBC Building, Shukrawar Peth, Hirabaug, Pune - 411002",Open until 11:00 PM,18002022022,18.503991,73.856081
 Sapphire Foods India Ltd ,"No 1, Plot No 47A & 1077, HBC Building, Shukrawar Peth, Hirabaug, Pune - 411002",Open until 11:00 PM,18002022022,18.503991,73.856081
 FC Collage Road ,"Shop No 1A to E, Millennium Plaza, Survey No 1216, FC Collage Road, Pune - 411004",Open until 11:00 PM,18002022022,18.521798,73.8411201
 PH Aero Mall Pune Airport ,"Shop No K14, 2nd Floor, Survey No 235, Mhada Colony, Viman Nagar, Pune - 411006",Open until 11:00 PM,18002022022,18.57809397,73.90723648
 Aundh ,"FC 02, 03 & 3A, 2nd Flr, Westend Mall, Aundh, Pune - 411007",Open until 11:00 PM,18002022022,18.561809,73.806906
 PH Dapodi Pune ,"Shop No 5, Ground Floor, Siddhi Tower, Ganesh Nagar, Dapodi, Pimpri Chinchwad, Pune - 411012",Open until 11:00 PM,18002022022,18.58249873,73.83106897
 Hadapsar ,"Unit No T1, Seasons Mall, Magarpatta City, Hadapsar, Pune - 411013",Open until 11:00 PM,18002022022,18.5196396,73.9304885
 93 AVENUE ,"Unit No 2 & 3, Ground Floor, Kalubai Chowk, Wanowrie, Fatima Nagar, Pune - 411013",Open until 11:00 PM,18002022022,18.505676,73.906494
 Viman Nagar ,"G5, LG Flr, Phoenix Marketcity Mall, Survey Number 201, Viman Nagar, Pune - 411014",Open until 11:00 PM,18002022022,18.5617401,73.9175701
 Viman Nagar ,"S26, 2nd Flr, Phoenix Market City Mall, Nagar Road, Viman Nagar, Pune - 411014",Open until 11:00 PM,18002022022,18.561438,73.917462
 Kharadi ,"WTC F & B No 4, Tower 2, City Hub, Dholepatil Farms Road, Kharadi, Pune - 411014",Open until 11:00 PM,18002022022,18.5533608,73.9483754
 PH-Dighi ,"Shop No 85/1/1, GF, Kamalraj Nishigandh, Pune Alandi Road, Dighi, Pune - 411015",Open until 11:00 PM,18002022022,18.6196401,73.8738101
 PIZZA HUT Dhanori ,"Ground Floor, Marrakesh, Dhanori Road, Madhav Nagar, Dhanori, Pune - 411015",Open until 11:00 PM,18002022022,18.5974201,73.90233001
 Dhanori Road ,"Shop No 31/B , Gr Flr, Shoppers Orbit, Dhanori Road, Pune - 411015",Open until 11:00 PM,18002022022,18.7502733,73.878591
 Kalyani Nagar ,"Shop No 12, Hermes Waves Mall, Kalyani Nagar, Pune - 411016",Open until 11:00 PM,18002022022,18.546485,73.900857
 Shivaji Nagar ,"UN 3, PN 403 A1, The Pavillion Mall, Senapati Bapat Nagar, Shivaji Nagar, Pune - 411016",Open until 11:00 PM,18002022022,18.5335274,73.8276007
 Kothrud ,"Shop No 16 to 19, Karishma Complex, Sangam Press Road, Kothrud, Pune - 411017",Open until 11:00 PM,18002022022,18.503006,73.821997
 Pimpri ,"Shop No 3, Jewel of Pimpri, Kamla Cross Road, Pimpri, Pune - 411018",Open until 11:00 PM,18002022022,18.5935601,73.798826
 PH- Bavdhan ,"Plot No 2, Gr & 1st Flr, Sagar Society, Sr No 12/2, Bavdhan Khurd, Pune - 411021",Open until 11:00 PM,18002022022,18.514941,73.782201
 Pimple saudagar ,"Shop No 2, Part 3, Rajveer Place, Pimple saudagar, Pune - 411027",Open until 11:00 PM,18002022022,18.5933133,73.7986074
 PH Sasane Nagar Pune ,"Fortune Plaza, Vardhaman Township, Sasane Nagar, Hadapsar, Pune - 411028",Open until 11:00 PM,18002022022,18.48853286,73.93332893
 Hadapsar ,"No 01, 140/11 & 13, Green Harvest Bldg, Magarpatta, Hadapsar, Pune - 411028",Open until 11:00 PM,18002022022,18.515833,73.934918
 PH FCDi Elpro Mall ,"No 301, 3rd Floor, Elpro Mall, Chinchwad Gaon, Chinchwad, Pune - 411033",Open until 11:00 PM,18002022022,18.628401,73.784101
 PH- Kumar Pacific ,"No 2 & 3, 3rd Floor, Vrindavan Society, Shankar Seth Rod, Gurunanak Nagar, Pune - 411037",Open until 11:00 PM,18002022022,18.501341,73.8722101
 Dhayari ,"Shop No 88, Amrut Ganga Apartment, DSK Vishwa, Khau Galli, Dhayari, Pune - 411041",Open until 11:00 PM,18002022022,18.4570203,73.8022734
" Nigdi, Sector 24 ","No 15 to 17, Kohinoor Arcade, Tilak Chowk, Pradhikaran, Nigdi, Sector 24, Pune - 411044",Open until 11:00 PM,18002022022,18.65880248,73.77672315
 Baner ,"Sy No 115, Hissa No 3/1, Ground Floor, Haveli, TIARA, Baner, Pune - 411045",Open until 11:00 PM,18002022022,18.564599,73.7745401
 Baner pashan ,"Nano Space IT Park, Baner Pashan Link Road, Baner, Pune - 411045",Open until 11:00 PM,18002022022,18.55198247,73.79501071
 Katraj ,"Green Park, Pune Satara Road, Katraj, Pune - 411046",Open until 11:00 PM,18002022022,18.457553,73.8585851
 Ph-Karve Nagar ,"Showroom No 04, Krushnai Plaza, CTS No 291, Hingne, Karve Nagar, Pune - 411054",Open until 11:00 PM,18002022022,18.488021,73.813691
 PH VJ Happiness Street Hinjewadi ,"Shop No 4 & 5, Ground Floor, Phase 2, VJ Happiness Street, Hinjewadi, Pune - 411057",Open until 11:00 PM,18002022022,18.58715528,73.70019284
 Hinjewadi ,"3rd Flr, Global Hi Street Mall, Phase 1, Rajiv Gandhi Infotech Park, Hinjewadi, Pune - 411057",Open until 11:00 PM,18002022022,18.594392,73.725458
 Wakad ,"SN 1 to 4, Ozone Spring, Survey No 240/1, Wakad, Pune - 411057",Open until 11:00 PM,18002022022,18.594893,73.7636285
 Warje ,"Shop No 3, Laxmi Plaza, Phase 1, Atul Nagar, Mumbai Banglore Highway, Warje, Pune - 411058",Open until 11:00 PM,18002022022,18.487001,73.795001
 PH Rainbow Cross Road Wagholi ,"Ground Floor, Rainbow Cross Rd Building, Bakori Phata, Nagar Road, Wagholi, Pune - 412207",Open until 11:00 PM,18002022022,18.5893901,73.996815
 PH Undri Pune ,"Shop No 14 & 15, Urban Nest, VTP Realty, Undri Chowk, Undri, Pune - 412308",Open until 11:00 PM,18002022022,18.44941831,73.91281419
 PH Keshav Nagra Solapur ,"No 164, Ashwath Infotech Building, Jawaharlal Housing Society, Keshav Nagar, Solapur - 413002",Open until 11:00 PM,18002022022,17.662701,75.906685
 PIZZA HUT FCD ,"Ground Floor, Kayamkhani Estate, Ambejoai Road, Latur - 413531",Open until 11:00 PM,18002022022,18.4016201,76.5645301
 Rajarampuri ,"Janta Bazaar, Rajarampuri, Kolhapur - 416001",Open until 11:00 PM,18002022022,16.698266,74.2427101
 PIZZA HUT FCD ,"Shop No G4 to 8, Shiv City Centre, Sangli Miraj Road, Walneswadi, Sangli - 416416",Open until 11:00 PM,18002022022,16.8424101,74.61136002
 Thane ,"Deshmukh Bldg, Dombivali East, Phadke Cross Road, Thane, Thane - 421201",Open until 11:00 PM,18002022022,19.21960556,73.09031667
 Dombivli East ,"SN 16, 3rd Flr, Food Court, Xperia Mall, Kalyan Shil Road, Palava, Dombivli East, Thane - 421204",Open until 11:00 PM,18002022022,19.165021,73.0744798
 Kalyan ,"9, 10, 11, The Big World Soman Suncity, Kalyan, Thane - 421301",Open until 11:00 PM,18002022022,19.2488386,73.142687
 PH Khadakpada Kalyan West ,"Shop No 3 & 4, Triveni Majesta, Wadeghar, Chanakya Ngr, Khadakpada, DB Chowk, Kalyan, Thane - 421301",Open until 11:00 PM,18002022022,19.26016955,73.12422446
 Metro junction mall ,"Unit No S7, 2nd Flr, Metro Junction Mall, Kalyan Shilphata Rd, Netivali, Kalyan, Thane - 421306",Open until 11:00 PM,18002022022,19.2296282,73.123502
" PH - GNP Galaxy, Ambernath ","Unit No 43A & 42/43, GNP Galaxy, PN F4/1 & F4/2, Kalyan Badlapur Rd, Kansai, Ambernath - 421501",Open until 11:00 PM,18002022022,19.2201736,73.1724762
 PIZZA HUT FCD ,"Shop No 1 to 8, Pranali Park, Belavli, Badlapur, Badlapur - 421503",Open until 11:00 PM,18002022022,19.1761901,73.22526002
 Shivaji Nagar ,"Shop No 4, Pratik Arcade, Nashik Pune Road, Shivaji Nagar, Nashik - 422001",Open until 11:00 PM,18002022022,19.9790051,73.8075642
 Thatte Nagar ,"Plot No 456, Ground Floor, Metro 99, Off College Road, Thatte Nagar, Nashik - 422005",Open until 11:00 PM,18002022022,20.007048,73.763684
 PH Beed By Pass ,"No 107 & 108, Gr Flr, Khatod Landmark, Survey No 22, Beed by pass, Shahnoorwadi, Aurangabad - 431001",Open until 11:00 PM,18002022022,19.850051,75.341131
 PIZZA HUT FCD Aurangabad ,"Shop No 1, Ground Floor, Oberori Chember, CTS No 13168, Dudh Dairy Signal, Aurangabad - 431001",Open until 11:00 PM,18002022022,19.875266,75.33387002
 Chikhalthana ,"R 5A, 1st Flr, Prozone Mall, P80 MIDC, Chikhalthana, Aurangabad - 431005",Open until 11:00 PM,18002022022,19.87692778,75.37220833
 PH Waluj ,"Plot No P28, MBJ Tower, MIDC, Maharana Pratap Chowk, Bajaj Nagar, Waluj, Aurangabad - 431136",Open until 11:00 PM,18002022022,19.839911,75.241511
 PH Shivaji Nagar Nanded ,"111C, GF, Cooperative Industrial Estate, Nanded Waghala, Vishnu Nagar, Nanded - 431602",Open until 11:00 PM,18002022022,19.1664801,77.305266
 Ph-Poonam Chamber ,"SN 5 to 7, Gr Flr, Poonam Chambers, Chawani, Nagpur - 440001",Open until 11:00 PM,18002022022,21.171271,79.079411
" Trillium Mall, Nagpur ","No 2, Food Court, 3rd Flr, Trilium Mall, Rambagh Layout, Untkhana, Ayodhya Nagar, Nagpur - 440003",Open until 11:00 PM,18002022022,21.1322678,79.096874
" PH Wardhaman Nagar, Nagpur ","PN 278, Ground Floor, Central Avenue, Wardhman Nagar, Nagpur - 440008",Open until 11:00 PM,18002022022,21.148305,79.133458
 South Ambazari Rd ,"No 1435, Meghdoor Heights, Shraddhanandpeth Sq, South Ambazari Rd, Nagpur - 440010",Open until 11:00 PM,18002022022,21.125825,79.06143056
 Sitabuldi ,"SN F1 & F2, 1st Floor, Eternity Mall, Variety Square, Sitabuldi, Nagpur - 440012",Open until 11:00 PM,18002022022,21.143289,79.0804401
 PH Singjimai Imphal ,"Ground Floor, Moiranglhom, Imphal - 795001",Open until 11:00 PM,18002022022,24.79400245,93.94165461
 PH Airport Road Imphal ,"Ground Floor, Urban Square, Tiddim Road, Imphal East - 795140",Open until 11:00 PM,18002022022,24.76988905,93.90057231
 Police Bazaar ,"1st Floor, JM Tower, Police Bazaar, Shillong - 793001",Open until 11:00 PM,18002022022,25.5767797,91.8812015
 PH Khatla Aizawl ,"Shop No E28, Khatla Bazaar, Khatla Kawn, Khatla, Aizawl - 796001",Open until 11:00 PM,18002022022,23.72056091,92.71624408
 PH Chanmari Aizawl ,"E 27, 1st Floor, Chanmari, Aizawl - 796009",Open until 11:00 PM,18002022022,23.74142611,92.71725019
 PH Cilcular Road Dimapur ,"Nagi House, Circular Road, Dimapur - 797112",Open until 11:00 PM,18002022022,25.91152019,93.71988061
 PH Baramunda Bhubaneswar ,"Plot No 10P & 12P, Baramunda, Bhubaneswar - 751003",Open until 11:00 PM,18002022022,20.2786139,85.79707712
 Kharvel Nagar ,"Unit 3, Ground Floor, Forum Mart, 89, Industrial Area, Kharvel Nagar, Bhubaneswar - 751007",Open until 11:00 PM,18002022022,20.2781347,85.8456713
 Kalpana Square ,"No FC 307 & 308, Utkal Kanika Galleria, Kalpana Square, Bhubaneswar - 751007",Open until 11:00 PM,18002022022,20.256291,85.839374
 Rasulgarh ,"FS 206, 2nd Floor, Esplanade Mall, Rasulgarh, Bhubaneswar - 751010",Open until 11:00 PM,18002022022,20.29121937,85.85596126
 PH XIMB Square Jaydev Vihar ,"P1 & P1/A, XIMB Square, Nandankanan Rd, Gajapati Nagar, Khorda - 751013",Open until 11:00 PM,18002022022,20.3075201,85.820764
